materialSampleID,occurrenceID,eventID,eventDate,eventDate2,eventDate3,basisOfRecord,recordedBy,identifiedBy,collectionCode,individualCount,sex,lifeStage,establishmentMeans,degreeOfEstablishment,occurrenceStatus,dateIdentified,identificationRemarks,scientificName,kingdom,taxonRank,nomenclaturalCode
M18EU01DR,ITG:MEMO:M18M0043,ITG:MEMO:EVM18EUM004MEI17,2018-05-17/2018-05-31,2018-05-17,2018-05-31,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,"",Culiseta annulata,Animalia,species,ICZN
M18Molec01DR,ITG:MEMO:M18M0044,ITG:MEMO:EVM18EUM004MEI17,2018-05-17/2018-05-31,2018-05-17,2018-05-31,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,B5,Aedes cinereus/geminus,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0045,ITG:MEMO:EVM18EUM004MEI17,2018-05-17/2018-05-31,2018-05-17,2018-05-31,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-06-18T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00057211,ITG:MEMO:EVM18EUM004MEI31,2018-05-31/2018-06-14,2018-05-31,2018-06-14,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0481,ITG:MEMO:EVM18EUM004OKT04,2018-10-04/2018-10-18,2018-10-04,2018-10-18,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-11-09T00:00:00.000Z,morph,Culiseta annulata,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0482,ITG:MEMO:EVM18EUM004OKT04,2018-10-04/2018-10-18,2018-10-04,2018-10-18,HumanObservation,Ko,Isra,ITG:Memo,1,female,adult,native,native,present,2018-11-09T00:00:00.000Z,F3 M18Molec03DR,Anopheles claviger,Animalia,species,ICZN
M18EU01DR,ITG:MEMO:M18M0483,ITG:MEMO:EVM18EUM004OKT04,2018-10-04/2018-10-18,2018-10-04,2018-10-18,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-11-09T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0404,ITG:MEMO:EVM18EUM004SEP06,2018-09-06/2018-09-20,2018-09-06,2018-09-20,HumanObservation,Ingrid,Katrien,ITG:Memo,5,female,adult,native,native,present,2018-10-03T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0405,ITG:MEMO:EVM18EUM004SEP06,2018-09-06/2018-09-20,2018-09-06,2018-09-20,HumanObservation,Ingrid,Katrien,ITG:Memo,1,male,adult,native,native,present,2018-10-03T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EXOT01DR,ITG:MEMO:M18M0446,ITG:MEMO:EVM18EUM004SEP20,2018-09-20/2018-10-04,2018-09-20,2018-10-04,HumanObservation,Ingrid,Katrien,ITG:Memo,1,female,adult,introduced,established,present,2018-11-08T00:00:00.000Z,GIVE TO NATHALIE,Aedes japonicus,Animalia,species,ICZN
"",ITG:MEMO: 00057281,ITG:MEMO:EVM19EUM040APR23,2019-04-23/2019-05-07,2019-04-23,2019-05-07,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0332,ITG:MEMO:EVM19EUM040AUG13,2019-08-14/2019-08-28,2019-08-14,2019-08-28,HumanObservation,Ko,Katrien,ITG:Memo,2,female,adult,native,native,present,30/08/2019,"",Culiseta annulata,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0334,ITG:MEMO:EVM19EUM040AUG13,2019-08-14/2019-08-28,2019-08-14,2019-08-28,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,30/08/2019,"",Anopheles claviger,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0335,ITG:MEMO:EVM19EUM040AUG13,2019-08-14/2019-08-28,2019-08-14,2019-08-28,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,30/08/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec09DR,ITG:MEMO:M19M0333,ITG:MEMO:EVM19EUM040AUG13,2019-08-14/2019-08-28,2019-08-14,2019-08-28,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,introduced,native,present,2/09/2019,F4,Anopheles maculipennis,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0453,ITG:MEMO:EVM19EUM040AUG27,2019-08-28/2019-09-11,2019-08-28,2019-09-11,HumanObservation,Ko,Katrien,ITG:Memo,1,male,adult,native,native,present,7/10/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec14DR,ITG:MEMO:M19M0472,ITG:MEMO:EVM19EUM040AUG27,2019-08-28/2019-09-11,2019-08-28,2019-09-11,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,7/10/2019,D6 M19Molec14DR only contains leg full body to KU LEUVEN,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19EU01DR,ITG:MEMO:M19M0174,ITG:MEMO:EVM19EUM040JUL02,2019-07-03/2019-07-17,2019-07-03,2019-07-17,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,19/07/2019,"",Culiseta annulata,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0175,ITG:MEMO:EVM19EUM040JUL02,2019-07-03/2019-07-17,2019-07-03,2019-07-17,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,19/07/2019,F4,Aedes annulipes/cantans,Animalia,species aggregate,ICZN
M19Molec09DR,ITG:MEMO:M19M0229,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,1/08/2019,B3,Anopheles maculipennis,Animalia,species,ICZN
M19Molec09DR,ITG:MEMO:M19M0230,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,1/08/2019,B4,Anopheles maculipennis,Animalia,species,ICZN
M19Molec09DR,ITG:MEMO:M19M0231,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,1/08/2019,B5,Anopheles maculipennis,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0233,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,6,female,adult,native,native,present,1/08/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec09DR,ITG:MEMO:M19M0232,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,1/08/2019,B6,Anopheles maculipennis,Animalia,species,ICZN
M17Molec01DR,ITG:MEMO:M19M0234,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Isra,ITG:Memo,1,female,adult,native,native,present,28/11/2019,F3,Aedes sticticus,Animalia,species,ICZN
M19Molec09DR,ITG:MEMO:M19M0235,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,1/08/2019,B7,Aedes sticticus,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0237,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,15,female,adult,native,native,present,1/08/2019,"",Coquillettidia richiardii,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0238,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,15,female,adult,native,native,present,1/08/2019,"",Coquillettidia richiardii,Animalia,species,ICZN
M19Molec09DR,ITG:MEMO:M19M0236,ITG:MEMO:EVM19EUM040JUL16,2019-07-17/2019-07-31,2019-07-17,2019-07-31,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,1/08/2019,B8,Aedes punctor,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0291,ITG:MEMO:EVM19EUM040JUL30,2019-07-31/2019-08-14,2019-07-31,2019-08-14,HumanObservation,Ko,Katrien,ITG:Memo,3,female,adult,native,native,present,21/08/2019,"",Coquillettidia richiardii,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0292,ITG:MEMO:EVM19EUM040JUL30,2019-07-31/2019-08-14,2019-07-31,2019-08-14,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,21/08/2019,"",Culiseta annulata,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0293,ITG:MEMO:EVM19EUM040JUL30,2019-07-31/2019-08-14,2019-07-31,2019-08-14,HumanObservation,Ko,Katrien,ITG:Memo,3,female,adult,native,native,present,21/08/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19EU01DR,ITG:MEMO:M19M0294,ITG:MEMO:EVM19EUM040JUL30,2019-07-31/2019-08-14,2019-07-31,2019-08-14,HumanObservation,Ko,Katrien,ITG:Memo,1,male,adult,native,native,present,21/08/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec05DR,ITG:MEMO:M19M0295,ITG:MEMO:EVM19EUM040JUL30,2019-07-31/2019-08-14,2019-07-31,2019-08-14,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,introduced,native,present,21/08/2019,D5,Anopheles maculipennis,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0040,ITG:MEMO:EVM19EUM040JUN04,2019-06-04/2019-06-18,2019-06-04,2019-06-18,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,11/07/2019,C5 deel borststuk,Aedes punctor,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0041,ITG:MEMO:EVM19EUM040JUN04,2019-06-04/2019-06-18,2019-06-04,2019-06-18,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,11/07/2019,C6,Aedes punctor,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0060,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,6,female,adult,native,native,present,12/07/2019,"",Aedes punctor,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0061,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,4,female,adult,native,native,present,12/07/2019,"",Aedes sticticus,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0062,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,2,female,adult,native,native,present,12/07/2019,"",Culiseta annulata,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0063,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,2,female,adult,native,native,present,12/07/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19EU01DR,ITG:MEMO:M19M0064,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,male,adult,native,native,present,12/07/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19EU01DR,ITG:MEMO:M19M0065,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,12/07/2019,"",Coquillettidia richiardii,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0066,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,12/07/2019,D5,Anopheles maculipennis,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0067,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,introduced,native,present,12/07/2019,D6,Anopheles maculipennis,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0068,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,11/07/2019,D7,Anopheles maculipennis s.l.,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0069,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,12/07/2019,D8,Aedes punctor,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0070,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,12/07/2019,E1,Aedes punctor,Animalia,species,ICZN
M19Molec08DR,ITG:MEMO:M19M0071,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Katrien,ITG:Memo,1,female,adult,native,native,present,11/07/2019,E2,Aedes sticticus,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0323,ITG:MEMO:EVM19EUM040JUN18,2019-06-18/2019-07-03,2019-06-18,2019-07-03,HumanObservation,Wim,Isra,ITG:Memo,1,female,adult,native,native,present,2/10/2019,"",Aedes vexans,Animalia,species,ICZN
"",ITG:MEMO: 00057671,ITG:MEMO:EVM19EUM040MEI07,2019-05-07/2019-05-21,2019-05-07,2019-05-21,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057681,ITG:MEMO:EVM19EUM040MEI21,2019-05-21/2019-06-04,2019-05-21,2019-06-04,HumanObservation,Ko,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0495,ITG:MEMO:EVM19EUM040OKT08,2019-10-09/2019-10-22,2019-10-09,2019-10-22,HumanObservation,Ko,Katrien,ITG:Memo,2,female,adult,native,native,present,23/10/2019,"",Culiseta annulata,Animalia,species,ICZN
M19EU01DR,ITG:MEMO:M19M0496,ITG:MEMO:EVM19EUM040OKT08,2019-10-09/2019-10-22,2019-10-09,2019-10-22,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,23/10/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec14DR,ITG:MEMO:M19M0442,ITG:MEMO:EVM19EUM040SEP10,2019-09-11/2019-09-25,2019-09-11,2019-09-25,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,2/10/2019,B1 M19Molec14DR only contains leg full body to KU LEUVEN,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec14DR,ITG:MEMO:M19M0443,ITG:MEMO:EVM19EUM040SEP10,2019-09-11/2019-09-25,2019-09-11,2019-09-25,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,native,native,present,2/10/2019,B2 M19Molec14DR only contains leg full body to KU LEUVEN,Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19EU01DR,ITG:MEMO:M19M0523,ITG:MEMO:EVM19EUM040SEP10,2019-09-11/2019-09-25,2019-09-11,2019-09-25,HumanObservation,Ko,Katrien,ITG:Memo,8,female,adult,native,native,present,7/10/2019,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M19Molec05DR,ITG:MEMO:M19M0522,ITG:MEMO:EVM19EUM040SEP10,2019-09-11/2019-09-25,2019-09-11,2019-09-25,HumanObservation,Ko,Katrien,ITG:Memo,1,female,adult,introduced,native,present,7/10/2019,C7,Anopheles maculipennis,Animalia,species,ICZN
"",ITG:MEMO: 00057751,ITG:MEMO:EVM19EUM040SEP24,2019-09-25/2019-10-09,2019-09-25,2019-10-09,HumanObservation,Adwine,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18EU01DR,ITG:MEMO:M18M0248,ITG:MEMO:EVM18EUM011AUG09,2018-08-09/2018-08-23,2018-08-09,2018-08-23,HumanObservation,Ingrid,Katrien,ITG:Memo,2,female,adult,native,native,present,2018-08-27T23:00:00.000Z,"",Culiseta annulata,Animalia,species,ICZN
M18EU01DR,ITG:MEMO:M18M0249,ITG:MEMO:EVM18EUM011AUG09,2018-08-09/2018-08-23,2018-08-09,2018-08-23,HumanObservation,Ingrid,Katrien,ITG:Memo,3,female,adult,native,native,present,2018-08-27T23:00:00.000Z,"",Aedes cinereus/geminus,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0388,ITG:MEMO:EVM18EUM011AUG23,2018-08-23/2018-09-06,2018-08-23,2018-09-06,HumanObservation,Anna,Katrien,ITG:Memo,6,female,adult,native,native,present,2018-09-11T23:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0312,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,4,female,adult,native,native,present,2019-11-06T04:25:00.000Z,twijfel m011 en M004,Coquillettidia richiardii,Animalia,species,ICZN
M18EU01DR,ITG:MEMO:M18M0313,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,3,female,adult,native,native,present,2019-11-06T04:25:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0314,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,1,male,adult,native,native,present,2019-11-06T04:25:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18EU01DR,ITG:MEMO:M18M0315,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-09-02T23:00:00.000Z,"",Anopheles plumbeus,Animalia,species,ICZN
M18Molec03DR,ITG:MEMO:M18M0316,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-09-02T23:00:00.000Z,C5 M18Molec03DR,Aedes sticticus,Animalia,species,ICZN
"",ITG:MEMO: 00057841,ITG:MEMO:EVM18MMT001AUG14,2018-08-14/2018-09-11,2018-08-14,2018-09-11,HumanObservation,Isra,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057851,ITG:MEMO:EVM18MMT001DEC04,2018-12-04/2018-12-19,2018-12-04,2018-12-19,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057861,ITG:MEMO:EVM18MMT001DEC19,2018-12-19/2019-01-03,2018-12-19,2019-01-03,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057871,ITG:MEMO:EVM18MMT001NOV06,2018-11-06/2018-11-20,2018-11-06,2018-11-20,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057881,ITG:MEMO:EVM18MMT001NOV20,2018-11-20/2018-12-04,2018-11-20,2018-12-04,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0003,ITG:MEMO:EVM18MMT001OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-11-13T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00057901,ITG:MEMO:EVM18MMT001OKT23,2018-10-23/2018-11-06,2018-10-23,2018-11-06,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057911,ITG:MEMO:EVM18MMT001SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0012,ITG:MEMO:EVM18MMT001SEP25,2018-09-25/2018-10-09,2018-09-25,2018-10-09,HumanObservation,Ingrid,Isra,ITG:Memo,2,male,adult,native,native,present,2018-11-20T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00057931,ITG:MEMO:EVM18MMT002AUG14,2018-08-14/2018-09-11,2018-08-14,2018-09-11,HumanObservation,Isra,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057941,ITG:MEMO:EVM18MMT002DEC04,2018-12-04/2018-12-19,2018-12-04,2018-12-19,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00057951,ITG:MEMO:EVM18MMT002DEC19,2018-12-19/2019-01-03,2018-12-19,2019-01-03,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0013,ITG:MEMO:EVM18MMT002NOV06,2018-11-06/2018-11-20,2018-11-06,2018-11-20,HumanObservation,Anna,Ko,ITG:Memo,1,female,adult,native,native,present,2018-11-20T00:00:00.000Z,"",Anopheles plumbeus,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0014,ITG:MEMO:EVM18MMT002NOV06,2018-11-06/2018-11-20,2018-11-06,2018-11-20,HumanObservation,Anna,Ko,ITG:Memo,1,female,adult,native,native,present,2018-11-20T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00057981,ITG:MEMO:EVM18MMT002NOV20,2018-11-20/2018-12-04,2018-11-20,2018-12-04,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0004,ITG:MEMO:EVM18MMT002OKT09,2018-10-09/2018-10-23,2018-10-09,2018-10-23,HumanObservation,Anna,Katrien,ITG:Memo,1,male,adult,native,native,present,2018-11-13T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00058001,ITG:MEMO:EVM18MMT002OKT23,2018-10-23/2018-11-06,2018-10-23,2018-11-06,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18EXOT01DR,ITG:MEMO:M18T0006,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,female,adult,introduced,established,present,2018-11-20T00:00:00.000Z,"",Aedes koreicus,Animalia,species,ICZN
M18EXOT01DR,ITG:MEMO:M18T0007,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,female,adult,introduced,established,present,2018-11-20T00:00:00.000Z,"",Aedes koreicus,Animalia,species,ICZN
M18EXOT01DR,ITG:MEMO:M18T0008,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,male,adult,introduced,established,present,2018-11-20T00:00:00.000Z,"",Aedes koreicus,Animalia,species,ICZN
M18EXOT01DR,ITG:MEMO:M18T0009,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,male,adult,introduced,established,present,2018-11-20T00:00:00.000Z,"",Aedes koreicus,Animalia,species,ICZN
M18MM01DR,ITG:MEMO:M18T0010,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,female,adult,native,native,present,2018-11-20T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
M18MM01DR,ITG:MEMO:M18T0011,ITG:MEMO:EVM18MMT002SEP11,2018-09-11/2018-09-25,2018-09-11,2018-09-25,HumanObservation,Isra,Isra,ITG:Memo,1,female,adult,native,native,present,2018-11-20T00:00:00.000Z,"",Culex pipiens/torrentium,Animalia,species aggregate,ICZN
"",ITG:MEMO: 00058071,ITG:MEMO:EVM18MMT002SEP25,2018-09-25/2018-10-09,2018-09-25,2018-10-09,HumanObservation,Ingrid,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00058081,ITG:MEMO:EVM18PAL001MEI03,2018-05-03/2018-05-03,2018-05-03,2018-05-03,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00058091,ITG:MEMO:EVM18PAL002MEI03,2018-05-03/2018-05-03,2018-05-03,2018-05-03,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
"",ITG:MEMO: 00058101,ITG:MEMO:EVM18PAL003MEI03,2018-05-03/2018-05-03,2018-05-03,2018-05-03,HumanObservation,Anna,"",ITG:Memo,0,"","","","",absent,"","",Culicidae,Animalia,species,ICZN
M18Molec03DR,ITG:MEMO:M18M0317,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-09-02T23:00:00.000Z,C6 M18Molec03DR,Culiseta annulata,Animalia,species,ICZN
KBIN,ITG:MEMO:M18M0641,ITG:MEMO:EVM18EUM011JUL12,2018-07-12/2018-07-26,2018-07-12,2018-07-26,HumanObservation,Anna,Katrien,ITG:Memo,1,female,adult,native,native,present,2018-09-02T23:00:00.000Z,C7 M18Molec03DR,Aedes vexans,Animalia,species,ICZN
M18EU01DR,ITG:MEMO:M18M0245,ITG:MEMO:EVM18EUM011JUL26,2018-07-26/2018-08-09,2018-07-26,2018-08-09,HumanObservation,Defensie,Katrien,ITG:Memo,3,female,adult,native,native,present,2018-08-27T23:00:00.000Z,"",Coquillettidia richiardii,Animalia,species,ICZN
